file,bank,addr,label,name,pic,textend,nowrap,zh,en,deepl,checked,notes
,66,7c3c,,4B,30,done,,"求生指數⋯⋯
⋯??５０％",,0,0,
,66,7c53,,4B,30,done,,"求生指數⋯⋯
⋯??６０％",,0,0,
,66,7c6a,,4B,30,done,,"求生指數⋯⋯
⋯??７０％",,0,0,
,66,7c81,,4B,30,done,,"求生指數⋯⋯
⋯??８０％",,0,0,
,66,7c98,,4B,30,done,,"求生指數⋯⋯
⋯??９０％",,0,0,
,66,7caf,,4B,30,done,,"求生指數⋯⋯
⋯??１００％",,0,0,
script_stardream_machine_room_07_5,66,7b6c,,BLANK,23,done,,"快走開～

這機械室⚬
不是讓你們玩的
地方﹗",,0,0,
,66,7b99,,BLANK,23,done,,"我最討厭笛聲了
走開～
我不想聽～",,0,0,
,66,7bbc,,BALLOT,BALLOT_5,done,,槌．槌．槌,,0,0,
script_stardream_machine_room_0b,66,7971,,STAR_BEAST,6A,done,,"吼～吼～
吼??﹗",,0,0,
,66,7981,,BALLOT,BALLOT_5,done,,太陽之石歸位﹗,,0,0,
,66,7990,,MITT,07,done,,"終於～完成了﹗
軌跡描繪完成﹗

接著只要把月之
石?位﹐就完成
了?",,0,0,
,66,79cc,,MITT,4A,done,,是誰﹖,,0,0,
,66,79d6,,3F,75,done,,呵呵呵呵～,,0,0,
,66,79e1,,BALLOT,BALLOT_5,done,,"不曉得米特那裡
的情況如何了﹗
過去瞧瞧吧﹗",,0,0,
script_stardream_machine_room_0d_1,66,792e,,MITT,07,done,,"爸爸﹐相信我可
以做到的﹗

巴洛特﹐你快到
另外一邊﹐將太
陽???位吧﹗",,0,0,
script_stardream_machine_room_0d_2,66,7a0c,,BALLOT,BALLOT_4,done,,"怎麼回事﹖
米特﹗﹗",,0,0,
,66,7a20,,MITT,07,done,,"我怎麼了﹖
太累了嗎﹖
不行﹐得儘快將
月之石歸位才行",,0,0,
,66,7a50,,LAKI,LAKI,done,,"哦～呵呵呵呵～
這是怎麼回事﹖",,0,0,
,66,7a6d,,KULU,KULU,done,,在下也不清楚⋯,,0,0,
,66,7a7e,,LAKI,LAKI,done,,"誰⋯
誰來救救我呀﹗",,0,0,
,66,7a94,,MITT,07,done,,"照這麼看來﹐星
系裂縫持續的擴
大﹐一旦到達某
個程度後﹐月亮
脫出了運行的軌
跡⋯就會⋯就會
朝著地球直襲而
來﹗",,0,0,
,66,7af9,,MITT,07,done,,"巴洛特﹐一百二
十年前﹐八大科
學家也同樣解決
過這種危機⚬

我想﹐這其中的
祕密就在那艘古

代的太空船裡⚬
讓我們一起努力
吧﹗",,0,0,
script_stardream_machine_room_26_3,66,77d4,,BLANK,24,done,,"米特﹐看到你沒
事了﹐總算放下

心裡的那塊大石
頭了⚬",,0,0,
,66,7806,,MITT,07,done,,"這裡就是星夢城
的機械室⚬

飛空引擎的設計
原理﹐是採用太
陽及月亮的引力
作用⚬

達?飛行的目的
由爸爸親自描繪
太陽及月亮的運
行軌跡⚬

但從星系裂縫造
成後﹐月亮逐漸
偏移軌道﹐引力
不再制衡⚬

巴洛特﹐你走另
外一邊﹐將太陽
之?重新歸位⚬

我到另一邊﹐重
繪月亮軌跡⚬

同時啟動二邊的
引力﹐飛空引擎
才能運轉⚬",,0,0,
,66,7920,,BALLOT,BALLOT_5,done,,嗯﹗我知道了⚬,,0,0,
script_stardream_school_24,66,564a,,BLANK,22,done,,"冰山島漸漸的在
崩解﹐為了避免

危險﹐所以停課
一陣子⚬

沒有小朋友的學
校真冷清呀⚬",,0,0,
script_stardream_school_25,66,5696,,BLANK,1E,done,,"奇怪﹖
學校怎麼都沒有
人呢﹖
大家都翹課了﹗",,0,0,
script_stardream_school_26_1,66,56c0,,BLANK,24,done,,"我是本校的美術
老師⚬
米特是我所教過
最有天份的
小孩子⚬

如果加以栽培的
話﹐一定會有不
得了的表現⚬

唉～可惜呀～
真是可惜⋯",,0,0,
script_stardream_school_26_2,66,6027,,BLANK,24,done,,"米特是我最得意
的學生⚬

真希望能做點什
麼對他有幫助的
事情⋯⋯",,0,0,
,66,6063,,BLANK,24,done,,"這是米特最喜歡
的彩繪筆﹗

他一直向我要﹐
但是我都不給⋯

這?彩繪筆跟了
我３０年了﹐
希望能對米特的
病情有所幫助⚬",,0,0,
,66,60cd,,BALLOT,BALLOT_5,done,,得到了彩繪筆﹗,,0,0,
,66,60dd,,BLANK,24,done,,"米特是我最得意
的學生⚬

真希望他的病能
快點好起來⚬",,0,0,
script_stardream_secret_base,66,6de6,,57,1C,done,,"米特的祕密基地
這⋯⋯這是我和
米特的祕密﹐
你怎麼會知道﹖

好吧﹐為了米特
我只好違背約定

這個星槌給你﹐
拿著星槌﹐在城
裡東北角的石頭
上敲三下﹐就會
出現地道⚬

千萬不可以讓其
他人知道﹗",,0,0,
,66,6e8b,,BALLOT,BALLOT_5,done,,得到了星槌﹗,,0,0,
,66,6e9a,,57,1C,done,,"拿著星槌﹐在城
裡東北角的石頭

上敲三下﹐就會
出現地道⚬

我們的寶貝﹐
都藏在寶箱中﹗

千萬不可以讓其
他人知道﹗",,0,0,
,66,6f06,,STAR_BEAST,6A,done,,"嗚哇～嗚哇～哇
吼﹗",,0,0,
,66,6f1b,,BALLOT,BALLOT_5,done,,得到米特日記﹗,,0,0,
,66,6f2c,,BALLOT,BALLOT_5,done,,得到全家福照﹗,,0,0,
script_stardream_shop,66,40a4,,19,22,done,,"需要什麼服務嗎
﹖",,0,0,
script_tech_city2_blackout_54aa,0e,54aa,,BALLOT,BALLOT_4,done,,"奇怪﹖

這裡怎麼會這麼
昏暗﹖

怎麼回事﹖","Huh?

Why is it so dark here?

What happened?",0,0,
,0e,54ce,,BLANK,1F,done,,"唉呀～
怎麼會停電了呢
﹖

電一停的話﹐
什麼事情都做不
了﹗

就連電燈都不亮
了﹗","How did this happen?

The power has gone out and now nothing can be done!

Not even the lights are coming on!",0,0,
,0e,5518,,BLANK,1B,done,,"就在不久前﹐
突然就停電了﹗

到底是怎麼回事
﹖

發電塔故障了嗎
﹖","The power suddenly went out!

What's going on? Is there a problem at the power plant?",0,0,
,0e,5555,,BLANK,16,done,,"哎唷唷～
痛死了﹗

黑潻潻的看不清
楚～
這把老骨頭都快
要撞散了⚬","Ow, it hurts so much...

I can hardly see in the dark, and my bones are old and brittle...",0,0,
,0e,5592,,BLANK,19,done,,"前陣子來了二個
自稱閃電隊的人
要和我們比賽高
速賽車﹐
賭金是三千萬⚬

這對製造高速賽
車的科技城來說
是項污辱﹗

為了慎重起見﹐
我們派出了本城
最引以自豪的
機械科學家～
雷歐⚬

真不敢相信﹐
居然輸了﹗

哎呀～
要怎麼籌出三千
萬﹗","A couple of days ago, two people calling themselves Team Volt raced against us, and we lost ¥30 million that day!

I can't believe it! We specialise in high-speed cars here and we even sent Dr. Leo, our best scientist!

How could we have lost?

We don't even have that amount of money!

",0,0,
,0e,5666,,BLANK,17,done,,"這裡是全世界最
大的製作高速賽
車的城市⚬

前陣子和二個外
地人比賽﹐
居然輸了﹗

還虧我們派出了
最強的機械科學
家～雷歐應戰﹗

就這樣﹐
科技城輸了三千
萬﹗","This city has the largest racing car manufacturing line in the world.

However, we lost to two foreigners a while ago!

Even though we sent Dr. Leo to the challenge, we still lost 30 million!",0,0,
,0e,56f4,,BLANK,1C,done,,"衝呀﹗

我的高速賽車～
長腳龜一號﹗

只要那些壞人再
來的話﹐
我就用這個打敗
他們﹗","Take a look! My high-speed racing car! Tourtega Mk.I! If those scoundrels come again, I'll beat them with this!",0,0,
,0e,5740,,BLANK,21,done,,"嗚～嗚～
好黑哦﹗

人家好怕啊﹗


嗚～～嗚～",It's so dark! I'm scared! Waah...,0,0,
,0e,576d,,BLANK,1F,done,,"很久很久之前～

雷歐的曾祖父﹐
和其他七名科學
家﹐
曾經拯救過地球
⚬

所以城裡的人都
尊敬他⚬

但這次的賽車比
賽﹐
雷歐卻輸得很誇
張﹗

我們會不會太高
估他了﹖","A long time ago, Leo's great-

grandfather and seven other scientists saved the Earth, so everyone in this city respects him.

But in this race, Leo lost by a huge margin!

Are we over-

estimating him?",0,0,
,0e,5806,,BLANK,16,done,,"這裡是科技城的
廢鐵集中場⚬

別看這些破破爛
爛的東西﹐
這些全是我的寶
貝﹗","This is our scrapyard. They may look like pieces of junk, but to me, they're treasure!",0,0,
,0e,584c,,BLANK,19,done,,"雷歐博士已經上
了年紀﹐
又沒有小孩子⚬

所以製造了一隻
叫巴克的機器人

是我的錯覺嗎﹖

每次一看到巴克
﹐
就覺得他很憂鬱
⋯⋯","Dr. Leo is aging, yet he has no children.

So, he built a robot named Buck.

Is it just me, or is it that every time I see Buck, I get the feeling that he is somewhat depressed...",0,0,
,0e,58bd,,BLANK,16,done,,"科技城是座室內
都市﹐
照明的設備都需
要電力來驅動⚬

可是﹐
為了要防止類似
這種形情發生﹐
電力塔內設有特
殊防範措施啊﹗

真是奇怪⋯","Tech City is an enclosed town, and all our lights are electric lights.

But there are special precautions in the power station to prevent situations like this from happening!

How odd...",0,0,
,0e,592f,,BLANK,12,done,,"雷歐代表科技城
和閃電隊賽車﹐
輸了三千萬﹗

為了籌這三千萬
﹐
真是急死人了﹗

早知道就不應該
派雷歐上場的⋯","Leo lost ¥30 million racing against Team Volt on behalf of Tech City!

Now I have no idea where to get the ¥30 million from!

I should have known better than to send Dr. Leo out in the field...",1,0,
,0e,5992,,BLANK,1D,done,,"哼﹗

小毛用他的長腳
龜一號欺負人家

人家才不要﹗﹗

爸爸～
好不好啦～
爸爸～

幫人家改裝這台
粉紅豬三號啦﹗","Hmph! Hairy's been bullying people with Tourtega Mk.I!

Dad, please help me modify Pippo Mk.III to stop him!",0,0,
,0e,59f6,,BLANK,13,done,,"要大家湊這三千
萬﹐
真是開玩笑﹗

把這個藏起來～

荳荳﹗
那個也是﹗

呀﹗﹗
你看到了什麼嗎
﹖

我什麼都沒有做
唷﹗","What a joke!

They're asking everyone to chip in to cover the ¥30 million they lost!

Hide this!

That one too! Yeah!

Did you see anything? There's nothing here, buddy!",0,0,
,0e,5a5a,,BLANK,1B,done,,"真是傷腦筋﹐
莫名的停電⚬
看不到星獸的後
續新聞報導了⚬

話說回來了﹐
博特到電塔修理
了那麼久﹐
怎麼還沒有回來
呢﹖","This inexplicable power outage has been a real pain!

I can't see the follow-up news reports on the Star Beast incidents.

By the way, why hasn't Burt come back from his trip to the power plant to fix the outage?",1,0,
,0e,5ac1,,1D,1A,done,,"媽媽﹖

荳荳這台光速美
少女初號機﹐
要不要藏起來﹖

荳荳的光速美少
女初號機﹐
價值９４５６億
喲﹗","Mom? Do you want to hide Dot's machine too?

It goes at the speed of light! It's probably worth ¥9456 billion!",0,0,
,0e,5b18,,BLANK,13,done,,不．用﹗,There's no need!,0,0,
,0e,5b22,,1D,1A,done,,"荳．荳．要．藏
．起．來．啦﹗",I'll hide it anyway!,0,0,
,0e,5b43,,BLANK,16,done,,"城裡停電了﹐
我兒子～博特到
發電塔修去了﹗

去了好久﹐
都沒有回來﹗

真是擔心啊⋯⋯","The power's gone out, and my son, Burt, went to the power plant to fix it!

He's been gone for quite a while and I'm worried about him...",0,0,
script_tech_city2_blackout_5b91,0e,5b91,,19,22,done,,"真是麻煩﹗

沒有電了﹐
電子收銀台沒辦
法使用⋯

你要什麼嗎﹖
不要趁黑偷東西
喲﹗","What a hassle!



There is no electricity, the electronic cash register can't be used...



What do you want? Don't steal in the dark!",0,0,
,0e,5bdd,,14,25,getchoice String_1cc5,,"需要妮可治療嗎
﹖",Do you need my treatment?,0,0,
,0e,5bf5,,1A,25,getchoice String_1cc5,,"這裡是星獸膠囊
存放銀行⚬

需要艾娜的服務
嗎﹖",This is the Star Beast Storage Bank. Do you need my help?,0,0,
script_tech_city2_drleo_5c24,0e,5c24,,1B,4C,done,,"怎麼辦～

怎麼辦～

流星雨打斷了回
多魯市的道路﹗

身為加爾企業採
購部經理的我﹐
必需要趕回去開
個重要會議﹗

雷歐博士～
你要想想辦法啊
﹗","What to do? What to do?

The meteor shower wrecked the road back to Dorington!

As the manager of the procurement department of GaleCorp, I cannot be late for my important meeting!

Dr. Leo, you have to do something!",0,0,
,0e,5c9e,,DR_LEO,DR_LEO,done,,"唉～
都是我的錯～

讓科技城輸了三
千萬﹐
還賠上了高速賽
車之都的名譽⋯","Alas, thanks to me, Tech City has not only lost 30 million yen, but it's also lost its reputation as the capital of high-speed racing.",0,0,
,0e,5ce0,,BALLOT,BALLOT_0,done,,"雷歐博士﹐
你就是伊隼人所
說的﹐
天才機械發明家
～雷歐博士嗎﹖

可不可以請您看
看這張設計圖﹗","Dr. Leo, are you the genius mechanical inventor that Hayato was talking about?

Could you take a look at this blueprint?",0,0,
,0e,5d33,,DR_LEO,DR_LEO,done,,"設計圖⋯
放著吧～

我代表著科技城
﹐
和閃電隊比賽迷
你賽車﹗

居然輸了⋯

我不甘心⋯

我的黃金鳳凰號
竟然⋯

我還有什麼面子
待在這裡⋯⋯","A blueprint? Forget it!

My own Golden Phoenix couldn't beat the Volts in a race...

I'm too ashamed to be called a genius!",0,0,
,0e,5dae,,DR_LEO,DR_LEO,done,,"你是指設計圖嗎
﹖

我不是說過﹐

就這樣放著嗎﹖

唉～
我不是機械天才
⋯⋯

而這樣的亮度﹐
無法看到圖裡畫
的究竟是什麼⋯

唉～
之所以會輸﹐
也不完全是我的
錯⋯⋯","What is it?

Didn't I tell you to forget about asking me to read the blueprint?

I'm hardly worthy to be called a mechanical genius... and in the darkness, it's impossible to read the diagram anyway.

...If it wasn't for that, I might not have lost...",0,0,
,0e,5e40,,BLANK,LAKI,done,,"哦～呵呵呵﹗

哦哦哦～
呵呵呵呵﹗",Ohohohoho!! Ooohohoho!!!,0,0,
,0e,5e5d,,BLANK,KULU,done,,"怎麼樣﹖
賴帳的傢伙﹖","What's up, my friend? Got the moolah yet?",0,0,
,0e,5e73,,DR_LEO,DR_LEO,done,,"他們又來了﹗

我沒有面子再見
其他村人了﹗

你幫我去外面的
『廣場』看看

好嗎﹖","Here they come again!

I'm too ashamed to see the other citizens!

Can you go to the square outside and see what's happening?",0,0,
,0e,5ebb,,BLANK,KULU,done,,"比賽的承諾～
三千萬﹗

在下這就來取了
﹗","The promised prize money...

My 30 million yen! I'm coming to get it!",0,0,
,0e,5ee0,,1D,1A,done,,"爸爸﹖
他們是誰啊﹖",Dad? Who are they?,0,0,
,0e,5ef5,,BLANK,LAKI,done,,"哦～呵呵呵～

我聽到了﹗

你在問我們是誰
嗎﹖","Ohoho! I heard that!

Did you ask who we were?",0,0,
,0e,5f1f,,BLANK,LAKI,done,,"既然你們問起了
～
那我就仁慈的告
訴你們吧﹗","Since you've asked so nicely, we'll tell you, out of the kindness of our hearts!",0,0,
,0e,5f4b,,BLANK,KULU,done,,"來自銀河系裡的
正義使者﹗","Messengers of justice, from the Milky Way!",0,0,
,0e,5f67,,BLANK,LAKI,done,,"穿梭於黑夜的
浪漫勇士﹗","Dashing heroes, in both night and day!",0,0,
,0e,5f7e,,BLANK,KULU,done,,"貫徹愛．正義．
勇氣的真理﹗","With truth, justice, courage and love!",0,0,
,0e,5f99,,LAKI,LAKI,done,,拉琪﹗,Laki!,0,0,
,0e,5fa2,,KULU,KULU,done,,庫魯﹗,Kulu!,0,0,
,0e,5fab,,LAKI,LAKI,done,,"閃．電．隊～
～誕生﹗﹗",Witness the birth of the Volts!,0,0,
,0e,5fc0,,KULU,KULU,done,,"還不打算交出三
千萬嗎﹖

現在只是停一下
小電作為懲戒﹗

再不交出來﹐
在下只好將發電
塔爆破﹗","Still not handing over the cash?

We've only temporarily shut down the power as a warning!

If you don't hand it over, we'll be forced to blow up the power plant!",0,0,
,0e,6015,,LAKI,LAKI,done,,"哦～呵呵呵～

就是這個鈕﹗
只要輕輕按一下
唷～
發電塔就會～
『磅』唷﹗","Look at this remote control!

Just one push, and the building will go boom, yo!",0,0,
,0e,6055,,BLANK,1B,done,,"千萬不要這麼做
﹗",No! You can't do this!,0,0,
,0e,6068,,BUCK,BUCK,done,,"你們．贏．才怪
﹗

雷歐博士．出了
．問題﹗

你們．才怪．贏
﹗",ＴＨＥＲＥ＇Ｓ ＮＯ ＷＡＹ ＹＯＵ ＣＯＵＬＤ ＨＡＶＥ ＷＯＮ！ ＤＲ． ＬＥＯ ＨＡＤ ＩＳＳＵＥＳ ＰＲＯＣＵＲＩＮＧ Ａ ＰＡＲＴ． Ｉ＇Ｍ ＳＵＲＥ ＹＯＵ ＣＨＥＡＴＥＤ！,0,0,
,0e,60a4,,KULU,KULU,done,,"在下認得你﹗

你不就是那個手
下敗將～
雷歐的機器人嗎
﹖","Wait, I know you!

You're the robot made by that guy we beat!

Dr. Leo, wasn't it?",0,0,
,0e,60d9,,BUCK,BUCK,done,,"胡說﹗

再比．雷歐博士
．一定贏﹗","ＩＭＰＯＳＳＩＢＬＥ！

ＤＲ． ＬＥＯ ＷＯＵＬＤ ＳＵＲＥＬＹ ＷＩＮ Ａ ＲＥＭＡＴＣＨ！",0,0,
,0e,60f7,,LAKI,LAKI,done,,"哦哦～呵呵呵﹗

沒有那個的話﹐
再比幾次都是一
樣的﹗

算了～

再給你一次機會
好了﹗

三天後再比賽一
場⚬

如果輸的話﹐
就要乾脆的交出
三千萬⚬

哦哦哦哦哦～
～呵呵呵呵﹗","Ohohohoho! Without that thing, he'll never beat us, regardless of how many times he tries!

How about this: We'll give you another chance!

In 3 days, we'll have another race.

If you lose, you'll have to cough up the 30 million bucks. Ohohoho!!",0,0,
,0e,6188,,BLANK,1B,done,,"雷歐又要和閃電
隊比賽一次了﹗

唉～
看上次那種慘狀
﹗

我們還是想辦法
籌出三千萬好了","Huh? Dr. Leo's racing Team Volt again?!

Considering what happened last time, I think it'd be easier for us to just find a way to raise the 30 million ourselves...",0,0,
,0e,61da,,BUCK,BUCK,done,,"再比賽．雷歐博
士．贏．一定﹗",ＤＲ． ＬＥＯ ＷＩＬＬ ＷＩＮ ＴＨＥ ＲＥＭＡＴＣＨ！,0,0,
,0e,61f6,,0A,0A,done,,恰比～恰比比～,Chirp! Chirirp!,0,0,
,0e,6205,,DR_LEO,DR_LEO,done,,"再比賽一次嗎﹖
實在沒有太大的
把握⋯

因為在不久前﹐
高速賽車零件中
﹐
最高級的彩虹水
晶﹐
莫名奇妙的停產
了﹗沒有那使用那個
當作核心的話﹐
是贏不了的⚬","You want me to race against Team Volt again?

I'm not sure I stand a chance as it is...

Not too long ago, one of the most important car parts, the Rainbow Crystal, was inexplicably discontinued.

Without a Rainbow Crystal for my engine core, I stand no chance of winning.",1,0,
,0e,6292,,BUCK,BUCK,done,,"巴克．拿．
彩虹水晶﹗",ＢＵＣＫ ＷＩＬＬ ＧＯ ＴＯ ＲＥＴＲＩＥＶＥ ＴＨＥ ＲＡＩＮＢＯＷ ＣＲＹＳＴＡＬ！,0,0,
,0e,62aa,,BALLOT,BALLOT_4,done,,"為什麼彩虹水晶
會停產﹖",Why were the crystals discontinued?,0,0,
,0e,62c5,,DR_LEO,DR_LEO,done,,"我也不清楚⋯

水晶村就這樣莫
名停產彩虹水晶",I don't know... Crystal Town just stopped producing them one day for no reason.,0,0,
,0e,62ef,,BALLOT,BALLOT_0,done,,"這其中一定有問
題﹗

我一定要弄清楚
﹗",This can't be right.. I'll head over there and check it out!,0,0,
,0e,6314,,BUCK,BUCK,done,,巴克．一起去﹗,ＢＵＣＫ ＷＩＬＬ ＧＯ ＷＩＴＨ ＢＡＬＬＯＴ！,0,0,
script_tech_city2_drleo_6967,0e,6967,,DR_LEO,DR_LEO,done,,"這不是彩虹水晶
嗎﹖

真是太好了﹗

等等～
這就把黃金鳳凰
號的核心換掉⚬","Isn't this a rainbow crystal? That's great!

Now I can make a new core for the Golden Phoenix!",0,0,
